noise_id,noise_filename,source_filename,start_sec,end_sec,sample_rate,duration
noise_18097,BC2026_Train_2364_S01_20240304_011500_noise_05-10.wav,BC2026_Train_2364_S01_20240304_011500.ogg,5,10,32000,5
noise_118599,BC2026_Train_10624_S19_20241214_190000_noise_05-10.wav,BC2026_Train_10624_S19_20241214_190000.ogg,5,10,32000,5
noise_62117,BC2026_Train_4626_S02_20231228_011500_noise_00-05.wav,BC2026_Train_4626_S02_20231228_011500.ogg,0,5,32000,5
noise_82494,BC2026_Train_1045_S01_20230125_031500_noise_05-10.wav,BC2026_Train_1045_S01_20230125_031500.ogg,5,10,32000,5
noise_66918,BC2026_Train_0666_S01_20211219_194500_noise_05-10.wav,BC2026_Train_0666_S01_20211219_194500.ogg,5,10,32000,5
noise_24445,BC2026_Train_0315_S01_20210926_183000_noise_05-10.wav,BC2026_Train_0315_S01_20210926_183000.ogg,5,10,32000,5
noise_112001,BC2026_Train_5314_S13_20211120_033000_noise_00-05.wav,BC2026_Train_5314_S13_20211120_033000.ogg,0,5,32000,5
noise_57977,BC2026_Train_6440_S13_20230427_200000_noise_00-05.wav,BC2026_Train_6440_S13_20230427_200000.ogg,0,5,32000,5
noise_95238,BC2026_Train_0844_S01_20220128_201500_noise_05-10.wav,BC2026_Train_0844_S01_20220128_201500.ogg,5,10,32000,5
noise_79733,BC2026_Train_6364_S13_20230404_193000_noise_00-05.wav,BC2026_Train_6364_S13_20230404_193000.ogg,0,5,32000,5
noise_97625,BC2026_Train_9778_S22_20240107_014500_noise_00-05.wav,BC2026_Train_9778_S22_20240107_014500.ogg,0,5,32000,5
noise_62633,BC2026_Train_6703_S13_20231115_201500_noise_00-05.wav,BC2026_Train_6703_S13_20231115_201500.ogg,0,5,32000,5
noise_20965,BC2026_Train_0477_S01_20211108_033000_noise_05-10.wav,BC2026_Train_0477_S01_20211108_033000.ogg,5,10,32000,5
noise_42846,BC2026_Train_2820_S02_20211112_010000_noise_05-10.wav,BC2026_Train_2820_S02_20211112_010000.ogg,5,10,32000,5
noise_73097,BC2026_Train_4483_S02_20231118_210000_noise_00-05.wav,BC2026_Train_4483_S02_20231118_210000.ogg,0,5,32000,5
noise_91410,BC2026_Train_1056_S01_20230127_234500_noise_05-10.wav,BC2026_Train_1056_S01_20230127_234500.ogg,5,10,32000,5
noise_89561,BC2026_Train_10095_S22_20240301_020000_noise_00-05.wav,BC2026_Train_10095_S22_20240301_020000.ogg,0,5,32000,5
noise_8905,BC2026_Train_1956_S01_20231203_011500_noise_05-10.wav,BC2026_Train_1956_S01_20231203_011500.ogg,5,10,32000,5
noise_107825,BC2026_Train_5349_S13_20220221_003000_noise_00-05.wav,BC2026_Train_5349_S13_20220221_003000.ogg,0,5,32000,5
noise_45905,BC2026_Train_1916_S01_20231125_030000_noise_00-05.wav,BC2026_Train_1916_S01_20231125_030000.ogg,0,5,32000,5
noise_76769,BC2026_Train_8065_S22_20220430_034500_noise_00-05.wav,BC2026_Train_8065_S22_20220430_034500.ogg,0,5,32000,5
noise_93689,BC2026_Train_8779_S22_20230111_230000_noise_00-05.wav,BC2026_Train_8779_S22_20230111_230000.ogg,0,5,32000,5
noise_117374,BC2026_Train_9758_S22_20240103_034500_noise_00-05.wav,BC2026_Train_9758_S22_20240103_034500.ogg,0,5,32000,5
noise_4045,BC2026_Train_2529_S01_20240412_210000_noise_05-10.wav,BC2026_Train_2529_S01_20240412_210000.ogg,5,10,32000,5
noise_30804,BC2026_Train_1554_S01_20230913_003000_noise_00-05.wav,BC2026_Train_1554_S01_20230913_003000.ogg,0,5,32000,5
noise_0133,BC2026_Train_6621_S13_20231020_200000_noise_05-10.wav,BC2026_Train_6621_S13_20231020_200000.ogg,5,10,32000,5
noise_119966,BC2026_Train_4340_S02_20231008_184500_noise_00-05.wav,BC2026_Train_4340_S02_20231008_184500.ogg,0,5,32000,5
noise_123146,BC2026_Train_5151_S13_20211003_014500_noise_00-05.wav,BC2026_Train_5151_S13_20211003_014500.ogg,0,5,32000,5
noise_81857,BC2026_Train_2182_S01_20240124_004500_noise_00-05.wav,BC2026_Train_2182_S01_20240124_004500.ogg,0,5,32000,5
noise_18276,BC2026_Train_5480_S13_20220329_021500_noise_00-05.wav,BC2026_Train_5480_S13_20220329_021500.ogg,0,5,32000,5
noise_12216,BC2026_Train_2385_S01_20240310_003000_noise_00-05.wav,BC2026_Train_2385_S01_20240310_003000.ogg,0,5,32000,5
noise_18385,BC2026_Train_3762_S02_20221107_190000_noise_05-10.wav,BC2026_Train_3762_S02_20221107_190000.ogg,5,10,32000,5
noise_65381,BC2026_Train_1409_S01_20230409_234500_noise_00-05.wav,BC2026_Train_1409_S01_20230409_234500.ogg,0,5,32000,5
noise_36642,BC2026_Train_8426_S22_20221106_220000_noise_05-10.wav,BC2026_Train_8426_S22_20221106_220000.ogg,5,10,32000,5
noise_94757,BC2026_Train_4896_S02_20240304_023000_noise_00-05.wav,BC2026_Train_4896_S02_20240304_023000.ogg,0,5,32000,5
noise_42581,BC2026_Train_6799_S13_20231211_220000_noise_00-05.wav,BC2026_Train_6799_S13_20231211_220000.ogg,0,5,32000,5
noise_38238,BC2026_Train_2483_S01_20240402_181500_noise_05-10.wav,BC2026_Train_2483_S01_20240402_181500.ogg,5,10,32000,5
noise_47214,BC2026_Train_10120_S22_20240305_220000_noise_05-10.wav,BC2026_Train_10120_S22_20240305_220000.ogg,5,10,32000,5
noise_47873,BC2026_Train_0290_S01_20210921_234500_noise_00-05.wav,BC2026_Train_0290_S01_20210921_234500.ogg,0,5,32000,5
noise_78953,BC2026_Train_0541_S01_20211121_031500_noise_00-05.wav,BC2026_Train_0541_S01_20211121_031500.ogg,0,5,32000,5
noise_41550,BC2026_Train_4094_S02_20230213_203000_noise_05-10.wav,BC2026_Train_4094_S02_20230213_203000.ogg,5,10,32000,5
noise_6241,BC2026_Train_9727_S22_20231229_013000_noise_05-10.wav,BC2026_Train_9727_S22_20231229_013000.ogg,5,10,32000,5
noise_79445,BC2026_Train_6080_S13_20230107_230000_noise_00-05.wav,BC2026_Train_6080_S13_20230107_230000.ogg,0,5,32000,5
noise_121527,BC2026_Train_9653_S22_20231214_020000_noise_05-10.wav,BC2026_Train_9653_S22_20231214_020000.ogg,5,10,32000,5
noise_124227,BC2026_Train_5908_S13_20221126_213000_noise_05-10.wav,BC2026_Train_5908_S13_20221126_213000.ogg,5,10,32000,5
noise_57618,BC2026_Train_10422_S12_20220411_204500_noise_05-10.wav,BC2026_Train_10422_S12_20220411_204500.ogg,5,10,32000,5
noise_0684,BC2026_Train_6288_S13_20230308_220000_noise_00-05.wav,BC2026_Train_6288_S13_20230308_220000.ogg,0,5,32000,5
noise_41934,BC2026_Train_9813_S22_20240113_233000_noise_05-10.wav,BC2026_Train_9813_S22_20240113_233000.ogg,5,10,32000,5
noise_56333,BC2026_Train_2986_S02_20211226_234500_noise_00-05.wav,BC2026_Train_2986_S02_20211226_234500.ogg,0,5,32000,5
noise_25500,BC2026_Train_8868_S22_20230129_224500_noise_00-05.wav,BC2026_Train_8868_S22_20230129_224500.ogg,0,5,32000,5
noise_45293,BC2026_Train_10047_S22_20240223_021500_noise_00-05.wav,BC2026_Train_10047_S22_20240223_021500.ogg,0,5,32000,5
noise_50525,BC2026_Train_4746_S02_20240127_013000_noise_00-05.wav,BC2026_Train_4746_S02_20240127_013000.ogg,0,5,32000,5
noise_71274,BC2026_Train_5255_S13_20211101_193000_noise_05-10.wav,BC2026_Train_5255_S13_20211101_193000.ogg,5,10,32000,5
noise_106385,BC2026_Train_3397_S02_20220407_030000_noise_00-05.wav,BC2026_Train_3397_S02_20220407_030000.ogg,0,5,32000,5
noise_23113,BC2026_Train_8479_S22_20221117_011500_noise_05-10.wav,BC2026_Train_8479_S22_20221117_011500.ogg,5,10,32000,5
noise_34871,BC2026_Train_9489_S22_20231115_231500_noise_05-10.wav,BC2026_Train_9489_S22_20231115_231500.ogg,5,10,32000,5
noise_86154,BC2026_Train_2948_S02_20211215_004500_noise_05-10.wav,BC2026_Train_2948_S02_20211215_004500.ogg,5,10,32000,5
noise_120147,BC2026_Train_6309_S13_20230318_040000_noise_05-10.wav,BC2026_Train_6309_S13_20230318_040000.ogg,5,10,32000,5
noise_10548,BC2026_Train_10276_S22_20240328_211500_noise_00-05.wav,BC2026_Train_10276_S22_20240328_211500.ogg,0,5,32000,5
noise_87546,BC2026_Train_9688_S22_20231221_184500_noise_05-10.wav,BC2026_Train_9688_S22_20231221_184500.ogg,5,10,32000,5
noise_45857,BC2026_Train_0925_S01_20220214_010000_noise_00-05.wav,BC2026_Train_0925_S01_20220214_010000.ogg,0,5,32000,5
noise_22080,BC2026_Train_5531_S13_20220409_193000_noise_00-05.wav,BC2026_Train_5531_S13_20220409_193000.ogg,0,5,32000,5
noise_100837,BC2026_Train_0747_S01_20220106_233000_noise_00-05.wav,BC2026_Train_0747_S01_20220106_233000.ogg,0,5,32000,5
noise_114402,BC2026_Train_0808_S01_20220120_233000_noise_05-10.wav,BC2026_Train_0808_S01_20220120_233000.ogg,5,10,32000,5
noise_21588,BC2026_Train_4122_S02_20230219_200000_noise_00-05.wav,BC2026_Train_4122_S02_20230219_200000.ogg,0,5,32000,5
noise_92645,BC2026_Train_1866_S01_20231114_213000_noise_00-05.wav,BC2026_Train_1866_S01_20231114_213000.ogg,0,5,32000,5
noise_90017,BC2026_Train_9447_S22_20231107_193000_noise_00-05.wav,BC2026_Train_9447_S22_20231107_193000.ogg,0,5,32000,5
noise_44453,BC2026_Train_1722_S01_20231015_034500_noise_00-05.wav,BC2026_Train_1722_S01_20231015_034500.ogg,0,5,32000,5
noise_65982,BC2026_Train_0731_S01_20220102_040000_noise_05-10.wav,BC2026_Train_0731_S01_20220102_040000.ogg,5,10,32000,5
noise_114642,BC2026_Train_4551_S02_20231207_013000_noise_05-10.wav,BC2026_Train_4551_S02_20231207_013000.ogg,5,10,32000,5
noise_37661,BC2026_Train_4769_S02_20240201_200000_noise_00-05.wav,BC2026_Train_4769_S02_20240201_200000.ogg,0,5,32000,5
noise_61782,BC2026_Train_4720_S02_20240120_023000_noise_05-10.wav,BC2026_Train_4720_S02_20240120_023000.ogg,5,10,32000,5
noise_104605,BC2026_Train_1124_S01_20230212_183000_noise_00-05.wav,BC2026_Train_1124_S01_20230212_183000.ogg,0,5,32000,5
noise_37902,BC2026_Train_8384_S22_20221030_024500_noise_05-10.wav,BC2026_Train_8384_S22_20221030_024500.ogg,5,10,32000,5
noise_97746,BC2026_Train_3537_S02_20220913_203000_noise_05-10.wav,BC2026_Train_3537_S02_20220913_203000.ogg,5,10,32000,5
noise_86982,BC2026_Train_2492_S01_20240405_013000_noise_05-10.wav,BC2026_Train_2492_S01_20240405_013000.ogg,5,10,32000,5
noise_63270,BC2026_Train_0258_S11_20250907_170000_noise_05-10.wav,BC2026_Train_0258_S11_20250907_170000.ogg,5,10,32000,5
noise_10680,BC2026_Train_6131_S13_20230122_223000_noise_00-05.wav,BC2026_Train_6131_S13_20230122_223000.ogg,0,5,32000,5
noise_65358,BC2026_Train_9815_S22_20240114_004500_noise_05-10.wav,BC2026_Train_9815_S22_20240114_004500.ogg,5,10,32000,5
noise_94277,BC2026_Train_5654_S13_20220914_004500_noise_00-05.wav,BC2026_Train_5654_S13_20220914_004500.ogg,0,5,32000,5
noise_22932,BC2026_Train_5516_S13_20220406_020000_noise_00-05.wav,BC2026_Train_5516_S13_20220406_020000.ogg,0,5,32000,5
noise_98717,BC2026_Train_2189_S01_20240125_191500_noise_00-05.wav,BC2026_Train_2189_S01_20240125_191500.ogg,0,5,32000,5
noise_120866,BC2026_Train_10096_S22_20240301_030000_noise_00-05.wav,BC2026_Train_10096_S22_20240301_030000.ogg,0,5,32000,5
noise_56646,BC2026_Train_1825_S01_20231107_023000_noise_05-10.wav,BC2026_Train_1825_S01_20231107_023000.ogg,5,10,32000,5
noise_35015,BC2026_Train_0008_S09_20250831_000000_noise_05-10.wav,BC2026_Train_0008_S09_20250831_000000.ogg,5,10,32000,5
noise_82554,BC2026_Train_10421_S12_20220411_194500_noise_05-10.wav,BC2026_Train_10421_S12_20220411_194500.ogg,5,10,32000,5
noise_92310,BC2026_Train_8178_S22_20220921_201500_noise_05-10.wav,BC2026_Train_8178_S22_20220921_201500.ogg,5,10,32000,5
noise_30264,BC2026_Train_2962_S02_20211219_024500_noise_00-05.wav,BC2026_Train_2962_S02_20211219_024500.ogg,0,5,32000,5
noise_60414,BC2026_Train_2619_S01_20240430_211500_noise_05-10.wav,BC2026_Train_2619_S01_20240430_211500.ogg,5,10,32000,5
noise_23028,BC2026_Train_9116_S22_20230910_010000_noise_00-05.wav,BC2026_Train_9116_S22_20230910_010000.ogg,0,5,32000,5
noise_38094,BC2026_Train_3282_S02_20220309_014500_noise_05-10.wav,BC2026_Train_3282_S02_20220309_014500.ogg,5,10,32000,5
noise_104137,BC2026_Train_6278_S13_20230306_034500_noise_00-05.wav,BC2026_Train_6278_S13_20230306_034500.ogg,0,5,32000,5
noise_101534,BC2026_Train_9728_S22_20231229_030000_noise_05-10.wav,BC2026_Train_9728_S22_20231229_030000.ogg,5,10,32000,5
noise_106446,BC2026_Train_0908_S01_20220210_014500_noise_05-10.wav,BC2026_Train_0908_S01_20220210_014500.ogg,5,10,32000,5
noise_96054,BC2026_Train_0226_S10_20251128_103307_noise_05-10.wav,BC2026_Train_0226_S10_20251128_103307.ogg,5,10,32000,5
noise_91962,BC2026_Train_10286_S22_20240329_220000_noise_05-10.wav,BC2026_Train_10286_S22_20240329_220000.ogg,5,10,32000,5
noise_99162,BC2026_Train_3039_S02_20220107_024500_noise_05-10.wav,BC2026_Train_3039_S02_20220107_024500.ogg,5,10,32000,5
noise_46733,BC2026_Train_4721_S02_20240120_034500_noise_00-05.wav,BC2026_Train_4721_S02_20240120_034500.ogg,0,5,32000,5
noise_72821,BC2026_Train_4690_S02_20240112_233000_noise_00-05.wav,BC2026_Train_4690_S02_20240112_233000.ogg,0,5,32000,5
noise_3637,BC2026_Train_5418_S13_20220313_183000_noise_05-10.wav,BC2026_Train_5418_S13_20220313_183000.ogg,5,10,32000,5
noise_125466,BC2026_Train_9493_S22_20231116_204500_noise_05-10.wav,BC2026_Train_9493_S22_20231116_204500.ogg,5,10,32000,5
noise_126293,BC2026_Train_9692_S22_20231221_210000_noise_00-05.wav,BC2026_Train_9692_S22_20231221_210000.ogg,0,5,32000,5
noise_109673,BC2026_Train_5422_S13_20220315_031500_noise_00-05.wav,BC2026_Train_5422_S13_20220315_031500.ogg,0,5,32000,5
noise_17904,BC2026_Train_0836_S01_20220126_030000_noise_00-05.wav,BC2026_Train_0836_S01_20220126_030000.ogg,0,5,32000,5
noise_19669,BC2026_Train_0131_S06_20141212_210000_noise_05-10.wav,BC2026_Train_0131_S06_20141212_210000.ogg,5,10,32000,5
noise_54389,BC2026_Train_7794_S22_20220204_191500_noise_00-05.wav,BC2026_Train_7794_S22_20220204_191500.ogg,0,5,32000,5
noise_16885,BC2026_Train_0676_S01_20211221_214500_noise_05-10.wav,BC2026_Train_0676_S01_20211221_214500.ogg,5,10,32000,5
noise_15889,BC2026_Train_5440_S13_20220320_010000_noise_05-10.wav,BC2026_Train_5440_S13_20220320_010000.ogg,5,10,32000,5
noise_29533,BC2026_Train_9510_S22_20231119_200000_noise_05-10.wav,BC2026_Train_9510_S22_20231119_200000.ogg,5,10,32000,5
noise_82937,BC2026_Train_6789_S13_20231209_181500_noise_00-05.wav,BC2026_Train_6789_S13_20231209_181500.ogg,0,5,32000,5
noise_14077,BC2026_Train_2343_S01_20240229_210000_noise_05-10.wav,BC2026_Train_2343_S01_20240229_210000.ogg,5,10,32000,5
noise_79961,BC2026_Train_6927_S13_20240117_190000_noise_00-05.wav,BC2026_Train_6927_S13_20240117_190000.ogg,0,5,32000,5
noise_99426,BC2026_Train_4313_S02_20231001_210000_noise_05-10.wav,BC2026_Train_4313_S02_20231001_210000.ogg,5,10,32000,5
noise_69989,BC2026_Train_3597_S02_20220930_204500_noise_00-05.wav,BC2026_Train_3597_S02_20220930_204500.ogg,0,5,32000,5
noise_39798,BC2026_Train_4430_S02_20231101_200000_noise_05-10.wav,BC2026_Train_4430_S02_20231101_200000.ogg,5,10,32000,5
noise_52314,BC2026_Train_7527_S22_20211216_184500_noise_05-10.wav,BC2026_Train_7527_S22_20211216_184500.ogg,5,10,32000,5
noise_40241,BC2026_Train_4621_S02_20231226_233000_noise_00-05.wav,BC2026_Train_4621_S02_20231226_233000.ogg,0,5,32000,5
noise_8484,BC2026_Train_1566_S01_20230914_214500_noise_00-05.wav,BC2026_Train_1566_S01_20230914_214500.ogg,0,5,32000,5
noise_95021,BC2026_Train_8452_S22_20221111_211500_noise_00-05.wav,BC2026_Train_8452_S22_20221111_211500.ogg,0,5,32000,5
noise_123830,BC2026_Train_3512_S02_20220906_230000_noise_00-05.wav,BC2026_Train_3512_S02_20220906_230000.ogg,0,5,32000,5
noise_53153,BC2026_Train_9519_S22_20231121_034500_noise_00-05.wav,BC2026_Train_9519_S22_20231121_034500.ogg,0,5,32000,5
noise_36930,BC2026_Train_10635_S19_20241011_200000_noise_05-10.wav,BC2026_Train_10635_S19_20241011_200000.ogg,5,10,32000,5
noise_18193,BC2026_Train_7979_S22_20220414_001500_noise_05-10.wav,BC2026_Train_7979_S22_20220414_001500.ogg,5,10,32000,5
noise_80958,BC2026_Train_2814_S02_20211110_190000_noise_05-10.wav,BC2026_Train_2814_S02_20211110_190000.ogg,5,10,32000,5
noise_21768,BC2026_Train_5365_S13_20220226_210000_noise_00-05.wav,BC2026_Train_5365_S13_20220226_210000.ogg,0,5,32000,5
noise_68874,BC2026_Train_7911_S22_20220227_024500_noise_05-10.wav,BC2026_Train_7911_S22_20220227_024500.ogg,5,10,32000,5
noise_87317,BC2026_Train_8708_S22_20221228_190000_noise_00-05.wav,BC2026_Train_8708_S22_20221228_190000.ogg,0,5,32000,5
noise_33334,BC2026_Train_6739_S13_20231127_024500_noise_00-05.wav,BC2026_Train_6739_S13_20231127_024500.ogg,0,5,32000,5
noise_8088,BC2026_Train_2024_S01_20231217_011500_noise_00-05.wav,BC2026_Train_2024_S01_20231217_011500.ogg,0,5,32000,5
noise_50958,BC2026_Train_9208_S22_20230926_193000_noise_05-10.wav,BC2026_Train_9208_S22_20230926_193000.ogg,5,10,32000,5
noise_42366,BC2026_Train_5607_S13_20220902_013000_noise_05-10.wav,BC2026_Train_5607_S13_20220902_013000.ogg,5,10,32000,5
noise_115419,BC2026_Train_2545_S01_20240414_203000_noise_05-10.wav,BC2026_Train_2545_S01_20240414_203000.ogg,5,10,32000,5
noise_35369,BC2026_Train_7196_S22_20211016_211500_noise_00-05.wav,BC2026_Train_7196_S22_20211016_211500.ogg,0,5,32000,5
noise_51365,BC2026_Train_3405_S02_20220410_003000_noise_00-05.wav,BC2026_Train_3405_S02_20220410_003000.ogg,0,5,32000,5
noise_9708,BC2026_Train_5178_S13_20211011_231500_noise_00-05.wav,BC2026_Train_5178_S13_20211011_231500.ogg,0,5,32000,5
noise_50814,BC2026_Train_10021_S22_20240218_213000_noise_05-10.wav,BC2026_Train_10021_S22_20240218_213000.ogg,5,10,32000,5
noise_42258,BC2026_Train_1708_S01_20231013_011500_noise_05-10.wav,BC2026_Train_1708_S01_20231013_011500.ogg,5,10,32000,5
noise_17544,BC2026_Train_1622_S01_20230926_203000_noise_00-05.wav,BC2026_Train_1622_S01_20230926_203000.ogg,0,5,32000,5
noise_19236,BC2026_Train_9693_S22_20231221_230000_noise_00-05.wav,BC2026_Train_9693_S22_20231221_230000.ogg,0,5,32000,5
noise_112061,BC2026_Train_9564_S22_20231128_221500_noise_00-05.wav,BC2026_Train_9564_S22_20231128_221500.ogg,0,5,32000,5
noise_25644,BC2026_Train_1689_S01_20231009_184500_noise_00-05.wav,BC2026_Train_1689_S01_20231009_184500.ogg,0,5,32000,5
noise_107418,BC2026_Train_3443_S02_20220418_181500_noise_05-10.wav,BC2026_Train_3443_S02_20220418_181500.ogg,5,10,32000,5
noise_89862,BC2026_Train_5053_S02_20240413_230000_noise_05-10.wav,BC2026_Train_5053_S02_20240413_230000.ogg,5,10,32000,5
noise_118143,BC2026_Train_8699_S22_20221227_010000_noise_05-10.wav,BC2026_Train_8699_S22_20221227_010000.ogg,5,10,32000,5
noise_69150,BC2026_Train_2566_S01_20240420_014500_noise_05-10.wav,BC2026_Train_2566_S01_20240420_014500.ogg,5,10,32000,5
noise_11700,BC2026_Train_4926_S02_20240315_180000_noise_00-05.wav,BC2026_Train_4926_S02_20240315_180000.ogg,0,5,32000,5
noise_28969,BC2026_Train_8125_S22_20220913_034500_noise_05-10.wav,BC2026_Train_8125_S22_20220913_034500.ogg,5,10,32000,5
noise_115826,BC2026_Train_7339_S22_20211113_201500_noise_00-05.wav,BC2026_Train_7339_S22_20211113_201500.ogg,0,5,32000,5
noise_65549,BC2026_Train_1574_S01_20230916_033000_noise_00-05.wav,BC2026_Train_1574_S01_20230916_033000.ogg,0,5,32000,5
noise_6408,BC2026_Train_4992_S02_20240329_223000_noise_00-05.wav,BC2026_Train_4992_S02_20240329_223000.ogg,0,5,32000,5
noise_21960,BC2026_Train_3660_S02_20221013_213000_noise_00-05.wav,BC2026_Train_3660_S02_20221013_213000.ogg,0,5,32000,5
noise_79277,BC2026_Train_2111_S01_20240105_030000_noise_00-05.wav,BC2026_Train_2111_S01_20240105_030000.ogg,0,5,32000,5
noise_14820,BC2026_Train_8247_S22_20221003_010000_noise_00-05.wav,BC2026_Train_8247_S22_20221003_010000.ogg,0,5,32000,5
noise_13644,BC2026_Train_5518_S13_20220406_191500_noise_00-05.wav,BC2026_Train_5518_S13_20220406_191500.ogg,0,5,32000,5
noise_7585,BC2026_Train_1449_S01_20230417_221500_noise_05-10.wav,BC2026_Train_1449_S01_20230417_221500.ogg,5,10,32000,5
noise_61818,BC2026_Train_8720_S22_20221230_220000_noise_05-10.wav,BC2026_Train_8720_S22_20221230_220000.ogg,5,10,32000,5
noise_47177,BC2026_Train_8441_S22_20221109_231500_noise_00-05.wav,BC2026_Train_8441_S22_20221109_231500.ogg,0,5,32000,5
noise_17065,BC2026_Train_4873_S02_20240226_031500_noise_05-10.wav,BC2026_Train_4873_S02_20240226_031500.ogg,5,10,32000,5
noise_18228,BC2026_Train_10342_S22_20240407_193000_noise_00-05.wav,BC2026_Train_10342_S22_20240407_193000.ogg,0,5,32000,5
noise_98501,BC2026_Train_4931_S02_20240316_213000_noise_00-05.wav,BC2026_Train_4931_S02_20240316_213000.ogg,0,5,32000,5
noise_96053,BC2026_Train_0226_S10_20251128_103307_noise_00-05.wav,BC2026_Train_0226_S10_20251128_103307.ogg,0,5,32000,5
noise_52637,BC2026_Train_1787_S01_20231028_034500_noise_00-05.wav,BC2026_Train_1787_S01_20231028_034500.ogg,0,5,32000,5
noise_115145,BC2026_Train_6176_S13_20230202_181500_noise_00-05.wav,BC2026_Train_6176_S13_20230202_181500.ogg,0,5,32000,5
noise_30192,BC2026_Train_7606_S22_20211231_231500_noise_00-05.wav,BC2026_Train_7606_S22_20211231_231500.ogg,0,5,32000,5
noise_117795,BC2026_Train_6155_S13_20230127_233000_noise_05-10.wav,BC2026_Train_6155_S13_20230127_233000.ogg,5,10,32000,5
noise_2077,BC2026_Train_3939_S02_20221227_200000_noise_05-10.wav,BC2026_Train_3939_S02_20221227_200000.ogg,5,10,32000,5
noise_13560,BC2026_Train_2866_S02_20211123_233000_noise_00-05.wav,BC2026_Train_2866_S02_20211123_233000.ogg,0,5,32000,5
noise_37650,BC2026_Train_4009_S02_20230118_193000_noise_05-10.wav,BC2026_Train_4009_S02_20230118_193000.ogg,5,10,32000,5
noise_63930,BC2026_Train_6783_S13_20231208_023000_noise_05-10.wav,BC2026_Train_6783_S13_20231208_023000.ogg,5,10,32000,5
noise_42534,BC2026_Train_9743_S22_20231231_031500_noise_05-10.wav,BC2026_Train_9743_S22_20231231_031500.ogg,5,10,32000,5
noise_102049,BC2026_Train_5205_S13_20211019_213000_noise_00-05.wav,BC2026_Train_5205_S13_20211019_213000.ogg,0,5,32000,5
noise_35273,BC2026_Train_2836_S02_20211115_220000_noise_00-05.wav,BC2026_Train_2836_S02_20211115_220000.ogg,0,5,32000,5
noise_29712,BC2026_Train_2136_S01_20240112_204500_noise_00-05.wav,BC2026_Train_2136_S01_20240112_204500.ogg,0,5,32000,5
noise_52565,BC2026_Train_5360_S13_20220224_203000_noise_00-05.wav,BC2026_Train_5360_S13_20220224_203000.ogg,0,5,32000,5
noise_8857,BC2026_Train_8449_S22_20221111_021500_noise_05-10.wav,BC2026_Train_8449_S22_20221111_021500.ogg,5,10,32000,5
noise_50225,BC2026_Train_3138_S02_20220202_223000_noise_00-05.wav,BC2026_Train_3138_S02_20220202_223000.ogg,0,5,32000,5
noise_62106,BC2026_Train_3844_S02_20221201_034500_noise_05-10.wav,BC2026_Train_3844_S02_20221201_034500.ogg,5,10,32000,5
